detail_id,detail_title
SFR-GA-010-0201,[PMO/QC] 배너관리 메인 이미지 정보제공 관리체계 수립
SFR-GA-011-0101,[PMO/QC] 이력관리 웹로그관리 접속로그관리 기능 제공
SFR-GA-011-0102,[PMO/QC] 사용로그관리 기능 제공
SFR-GA-011-0103,[PMO/QC] 로그관리 기능 제공
SFR-GA-011-0104,[PMO/QC] 시스템 이력관리 로그관리 기능 제공
SFR-GA-011-0105,[PMO/QC] 웹로그관리 기능 제공
SFR-GA-011-0106,[PMO/QC] 접속로그관리 기능 제공
SFR-GA-012-0101,[PMO/QC] 바로가기 메뉴관리 메뉴생성 기능 제공
SFR-GA-013-0101,[PMO/QC] 프로그램관리 목록조회 프로그램목록 등록 기능 제공
SFR-GA-013-0102,[PMO/QC] 상세조회 프로그램관리 목록조회 프로그램목록 등록 기능 제공
SFR-GA-013-0103,[PMO/QC] 프로그램관리 변경요청 조회 등록 기능 제공
SFR-GA-013-0201,[PMO/QC] 프로그램 변경관리 화면 변경요청 확인 절차 수립
SFR-GA-013-0203,[PMO/QC] 화면 메뉴 프로그램관리 구성
SFR-GA-013-0204,[PMO/QC] 관리자 프로그램 변경관리 화면 확인 절차 수립
SFR-GA-013-0301,[PMO/QC] 프로그램관리 다른 인터페이스 API제공 수립
SFR-GA-013-0401,[PMO/QC] 진행 상황 한눈 대시보드 기능 제공
SFR-GA-013-0501,[PMO/QC] 변경 소스 차이점 프로그램관리 비교 분석 체계 구축
SFR-GA-014-0101,[PMO/QC] 배치작업관리 배치결과관리 스케줄처리 배치관리 기능 제공
SFR-GA-014-0102,[PMO/QC] 배치작업관리 배치관리 기능 제공
SFR-GA-014-0103,[PMO/QC] 배치결과관리 배치관리 기능 제공
SFR-GA-014-0104,[PMO/QC] 스케줄처리 배치관리 기능 제공
SFR-GA-015-0101,[PMO/QC] 백업관리 네트워크관리 서버정보관리 시스템관리 기능 제공
SFR-GA-016-0101,[PMO/QC] 장애신청관리 장애처리결과관리 장애관리 기능 제공
SFR-GA-017-0101,[PMO/QC] 연계정보 등록 관리 시스템 기능 제공
SFR-GA-017-0201,[PMO/QC] 연계서비스 정보 관리 연계시스템 등록 기능 제공
SFR-GA-017-0301,[PMO/QC] 정보 관리 연계메시지 연계서비스 기능 제공
SFR-GA-017-0401,[PMO/QC] 등으 모바일공무원증 청원24 시스템 연계 체계 구축
SFR-GA-018-0101,[PMO/QC] 구분 메시지 정보 속성처리 기능 제공
SFR-GA-019-0101,[PMO/QC] 인쇄할 설정 화면 기능 제공
SFR-GA-019-0201,[PMO/QC] 팝업창 자동 보여주 인쇄 기능 제공
SFR-GA-020-0101,[PMO/QC] 세선 처리 세션 정보 생성 기능 제공
SFR-GA-020-0201,[PMO/QC] 쿠키 처리 세션 기능 제공
SFR-GA-021-0101,[사용자포털] 수정 목록조회 상세조회 달력 기능 제공
SFR-GA-021-0201,[사용자포털] 일정 조회 관리 달력 기능 제공
SFR-GA-021-0301,[사용자포털] 행사 이벤트 일정관리 달력 기능 제공
SFR-GA-021-0401,[사용자포털] 인사정보 달력 부서 근무상황 연계 체계 구축
SFR-GA-022-0101,[사용자포털] QR코드 인증 로그인 모바일공무원증 기능 제공
SFR-GA-022-0201,[사용자포털] 일반직 수견직 로그인할 기능 제공
SFR-GA-022-0301,[사용자포털] 이용 자동 로그아웃 로그인 기능 제공
SFR-GA-022-0302,[사용자포털] 로그인 로그아웃 자동저장 수립
SFR-GA-023-0101,[PMO/QC] 브라우저 서버 주기적 공지내용 전송 체계 구축
SFR-GA-023-0102,[PMO/QC] 실시간 공지 목록조회 상세조회 등록 기능 제공
SFR-GA-023-0103,[PMO/QC] 실시간 공지서비스 수락 수립
SFR-GA-023-0104,[PMO/QC] 기능 메시지 실시간 공지 확인 절차 수립
SFR-GA-023-0105,[PMO/QC] 실시간 공지 메시지수신 수립
SFR-HA-001-0101,[감사원홈페이지] 열람할 있도록 전자점자 홈페이지 기능 제공
SFR-HA-002-0101,[감사원홈페이지] 감사지 파일 업로드 600MB 기능 제공
SFR-HB-001-0101,[감사원홈페이지] 외부교육과정 신청 취소 감사교육원 기능 제공
SFR-HB-001-0102,[감사원홈페이지] 감사교육원 홈페이지 기능 교육신청관리 수립
SFR-HB-001-0201,[감사원홈페이지] 설문 참여 교육과정시험 감사교육원 기능 제공
SFR-HB-001-0202,[감사원홈페이지] 감사교육원 홈페이지 기능 교육참여관리 수립
SFR-HB-001-0301,[감사원홈페이지] 별개 감사교육원 개인정보 처리방침 기능 제공
SFR-HC-001-0101,[감사원홈페이지] 활동 정보 WGCMA 회원관리 기능 제공
SFR-HC-001-0201,[감사원홈페이지] ns 정보 WGCMA 회원관리 관리체계 수립
SFR-HC-001-0301,[감사원홈페이지] Crisis Management Audit Database 관리체계 수립
SFR-HC-001-0401,[감사원홈페이지] 이벤트 정보 WGCMA 회원관리 기능 제공
SFR-IA-001-0101,[PMO/QC] 검색 기능 색인 인덱싱 수립
SFR-IA-001-0201,[PMO/QC] MemORy 고속 지원 검색 기능 제공
SFR-IA-001-0301,[PMO/QC] 로드밸런싱 Multi Thread 분산검색구조 지원 체계 구축
SFR-IA-001-0401,[PMO/QC] 검색속 기능 검색결 개선 방안 수립
SFR-IA-001-0501,[PMO/QC] 불리언 결과내 재검색 하이라이팅 지원 체계 구축
SFR-IA-001-0601,[PMO/QC] 검색 기능 동적 메모리 수립
SFR-IA-001-0701,[PMO/QC] 기능 중요 검색결 수립
SFR-IA-001-0801,[PMO/QC] 기능 검색어 자동 수립
SFR-IA-001-0901,[PMO/QC] 기능 제공 맞춤형 키워드 관리체계 수립
SFR-IA-001-1001,[PMO/QC] 카테고리 부스팅 랭킹 플랫폼 적용 방안 수립
SFR-IA-001-1101,[PMO/QC] 제공할 있도록 검색결 기능 제공
SFR-IA-001-1201,[PMO/QC] 연산자 검색 기능 제공
SFR-IA-002-0101,[PMO/QC] 색인 기능 감사보고서 구조별 수립
SFR-IA-002-0201,[PMO/QC] 비정형 문서 첨부파일 전문검색 지원 체계 구축
SFR-IA-002-0301,[PMO/QC] 형태소 색인 gram token 분석 체계 구축
SFR-IA-002-0401,[PMO/QC] 필드별 차등 색인 지원 체계 구축
SFR-IA-002-0501,[PMO/QC] Multi Thread 색인 DB 지원 체계 구축
SFR-IA-002-0601,[PMO/QC] 색인 이중화 기능 지원 체계 구축
SFR-IA-003-0101,[PMO/QC] 색인 감사보고서 검색 구조별 기능 제공
SFR-IA-003-0201,[PMO/QC] CS 형태 갖춘 연동방식 기능 제공
SFR-IA-003-0301,[PMO/QC] 디스크 공간 효율성 검색 확보 방안 수립
SFR-IA-003-0401,[PMO/QC] 쿼리 통계 차트정보 검색 기능 제공
SFR-IA-003-0501,[PMO/QC] 통합 사전관리 검색 불용어 기능 제공
SFR-IA-003-0601,[PMO/QC] 제공 검색어 통계 시스템 관리체계 수립
SFR-IA-003-0701,[PMO/QC] 개발도구 API 검색 기능 제공
SFR-IA-004-0101,[PMO/QC] 유의미 정보 생성 형태소 분석 체계 구축
SFR-IA-004-0201,[PMO/QC] 원문 텍스트 언어 분석기능 분석 체계 구축
SFR-IA-004-0301,[PMO/QC] 단어 문서 군집화 연관어 추출 기능 제공
SFR-IA-004-0401,[PMO/QC] 형태소 키워드 분석기능 추출 기능 제공
SFR-IA-004-0501,[PMO/QC] 기계학습 기술 분석기능 분석 체계 구축
SFR-MA-001-0101,[필수행정] e사람 기본 인사정보관리 기능 제공
SFR-MA-001-0102,[필수행정] 수견직 다양 유형 인사정보 관리체계 수립
SFR-MA-001-0103,[필수행정] 인사정보관리 인사기록정보관리 인사기본 수립
SFR-MA-001-0104,[필수행정] 인사정보관리 인사기록정보관리 수립
SFR-MA-001-0105,[필수행정] 인사정보관리 인사기록정보관리 교육훈련 수립
SFR-MA-001-0106,[필수행정] 병역사항 인사정보관리 인사기록정보관리 수립
SFR-MA-001-0201,[필수행정] 실적정보조회 개인인사기록정보 인사정보관리 기능 제공
SFR-MA-001-0202,[필수행정] 감사 지원실적정보 조회 인사정보관리 기능 제공
SFR-MA-001-0203,[필수행정] 감사 지원부서실적정보 조회 인사정보관리 기능 제공
SFR-MA-001-0204,[필수행정] 감사 지원부서성과평가정보 조회 인사정보관리 기능 제공
SFR-MA-001-0301,[필수행정] 역량평가관리 역량평가대상자 인사정보관리 기능 제공
SFR-MA-001-0302,[필수행정] 개인별 보고서 인사정보관리 기능 제공
SFR-MA-001-0303,[필수행정] 역량평 총괄보고서 인사정보관리 기능 제공
SFR-MA-001-0401,[필수행정] 전문인력 교육훈련계획서 인사정보관리 기능 제공
SFR-MA-001-0402,[필수행정] 전문인력 평가보고서 인사정보관리 기능 제공
SFR-MA-001-0501,[필수행정] 비위행위자 인사정보관리 기능 제공
SFR-MA-001-0601,[필수행정] 자격제한자 인사정보관리 기능 제공
SFR-MA-001-0701,[필수행정] 전보지원관리 전보지원기준 인사정보관리 기능 제공
SFR-MA-001-0702,[필수행정] 전보지원관리 전보대상자 인사정보관리 기능 제공
SFR-MA-001-0703,[필수행정] 부서별 취합 인사정보관리 기능 제공
SFR-MA-001-0704,[필수행정] 전입대상자 선정 인사정보관리 기능 제공
SFR-MA-001-0801,[필수행정] 감사능력개발 인사정보관리 기능 제공
SFR-MA-001-0802,[필수행정] 국립중앙도서관 도서관리시스템 등록정보 인사정보관리 연계 체계 구축
SFR-MA-002-0101,[필수행정] 계약직 가족사항 인사정보관리 관리체계 수립
SFR-MA-002-0201,[필수행정] 근무자 퇴근 복무정보 인사정보관리 관리체계 수립
SFR-MA-002-0202,[필수행정] 인사정보관리 근무관리 근무자 방호원 수립
SFR-MA-003-0101,[필수행정] 승진심사관리 승진심사기준 성과평가관리 기능 제공
SFR-MA-003-0102,[필수행정] 승진심사관리 심사대상자 성과평가관리 기능 제공
SFR-MA-003-0103,[필수행정] 승진심사관리 참고자료 성과평가관리 기능 제공
SFR-MA-003-0104,[필수행정] 승진심사관리 심사결 성과평가관리 기능 제공
SFR-MA-003-0201,[필수행정] 직무성적평 예외자 성과평가관리 기능 제공
SFR-MA-003-0202,[필수행정] 4급 평가대상자 성과평가관리 기능 제공
SFR-MA-003-0203,[필수행정] 4급 평가등급 성과평가관리 기능 제공
SFR-MA-003-0204,[필수행정] 등급별 배분 성과평가관리 기능 제공
SFR-MA-003-0205,[필수행정] 4급 취합 성과평가관리 기능 제공
SFR-MA-003-0206,[필수행정] 4급 평가결과 성과평가관리 기능 제공
SFR-MA-003-0207,[필수행정] 4급 평가참고자료 성과평가관리 기능 제공
SFR-MA-003-0208,[필수행정] 상급자 의견정보 성과평가관리 기능 제공
SFR-MA-003-0301,[필수행정] 근무성적평 예외자 성과평가관리 기능 제공
SFR-MA-003-0302,[필수행정] 5급 평가대상자 성과평가관리 기능 제공
SFR-MA-003-0303,[필수행정] 5급 평가등급 성과평가관리 기능 제공
SFR-MA-003-0304,[필수행정] 근무성적평가관리 등급별 배분 성과평가관리 기능 제공
SFR-MA-003-0305,[필수행정] 5급 취합 성과평가관리 기능 제공
SFR-MA-003-0306,[필수행정] 5급 평가결과 성과평가관리 기능 제공
SFR-MA-003-0307,[필수행정] 5급 평가참고자료 성과평가관리 기능 제공
SFR-MA-003-0308,[필수행정] 근무성적평가관리 상급자 의견정보 성과평가관리 기능 제공
SFR-MA-003-0401,[필수행정] 성과연봉 평가기준 성과평가관리 기능 제공
SFR-MA-003-0402,[필수행정] 성과연봉평 제외자 성과평가관리 기능 제공
SFR-MA-003-0501,[필수행정] 성과상여금 평가기준 성과평가관리 기능 제공
SFR-MA-003-0502,[필수행정] 성과상여금 대상자선정기준 성과평가관리 기능 제공
SFR-MA-003-0601,[필수행정] 추천 제한사유 성과평가관리 기능 제공
SFR-MA-003-0602,[필수행정] 포상심사관리 평가대상자 성과평가관리 기능 제공
SFR-MA-003-0603,[필수행정] 평가대상자별 추천순위 성과평가관리 기능 제공
SFR-MA-003-0604,[필수행정] 포상심사관리 평가결 성과평가관리 기능 제공
SFR-MA-003-0701,[필수행정] 국외훈련 심사계획 성과평가관리 기능 제공
SFR-MA-003-0702,[필수행정] 국외훈련심사관리 평가점수기준 성과평가관리 기능 제공
SFR-MA-003-0703,[필수행정] 국외훈련심사관리 심사평가자 성과평가관리 기능 제공
SFR-MA-003-0704,[필수행정] 국외훈련심사관리 제출자료 성과평가관리 기능 제공
SFR-MA-003-0705,[필수행정] 피평가자 평가결 성과평가관리 기능 제공
SFR-MB-001-0101,[필수행정] 연간교육운영계획관리 교육훈련계획관리 기능 제공
SFR-MB-001-0102,[필수행정] 연간교육운영계획관리 교육일정 교육훈련계획관리 기능 제공
SFR-MB-001-0103,[필수행정] 전년 교육과정복사 편의 교육훈련계획관리 기능 제공
SFR-MB-001-0201,[필수행정] 설문조사결과 교육만족도 교육훈련계획관리 기능 제공
SFR-MB-001-0202,[필수행정] 교육만족도분석 설문조사결과 교육만족도 교육훈련계획관리 기능 제공
SFR-MB-001-0301,[필수행정] 수요조사 교육훈련계획관리 기능 제공
SFR-MB-001-0302,[필수행정] 수요조사결과 교육훈련계획관리 기능 제공
SFR-MB-002-0101,[필수행정] 분류 교육훈련 개설관리 관리체계 수립
SFR-MB-002-0102,[필수행정] 교육비 교육훈련 개설관리 관리체계 수립
SFR-MB-002-0103,[필수행정] 강사료 교육훈련 개설관리 관리체계 수립
SFR-MB-002-0104,[필수행정] 원고료 교육훈련 개설관리 관리체계 수립
SFR-MB-002-0201,[필수행정] 배정 교육과정 정보 개설관리 편성 체계 수립
SFR-MB-002-0301,[필수행정] 교과목관리 교과목정보 교육훈련 개설관리 기능 제공
SFR-MB-002-0401,[필수행정] 교육과정관리 교육과정정보 교육훈련 개설관리 기능 제공
SFR-MB-002-0501,[필수행정] 강의시간표관리 강의시간표정보 교육훈련 개설관리 기능 제공
SFR-MB-002-0601,[필수행정] 교육교재관리 교육교재정보 교육훈련 개설관리 기능 제공
SFR-MB-002-0701,[필수행정] 강사관리 강사정보 교육훈련 개설관리 기능 제공
SFR-MB-003-0101,[필수행정] 마감 정보 교육훈련 신청접수관리 관리체계 수립
SFR-MB-003-0201,[필수행정] 교육과정 신청접수관리 관리체계 수립
SFR-MB-003-0202,[필수행정] 교육과정 마감 신청접수관리 관리체계 수립
SFR-MB-004-0101,[필수행정] 추출기준 기준정보 교육생 교육비관리 관리체계 수립
SFR-MB-004-0102,[필수행정] 외부교육대상기관 기준정보 교육생 교육비관리 관리체계 수립
SFR-MB-004-0201,[필수행정] 조정 선정할 있도록 교육비관리 기능 제공
SFR-MB-004-0202,[필수행정] 공지 통보 교육생 교육비관리 기능 제공
SFR-MB-004-0203,[필수행정] 통보할 있도록 교육생 교육비관리 기능 제공
SFR-MB-004-0301,[필수행정] 교육생관리 교육생명단 교육비관리 기능 제공
SFR-MB-004-0302,[필수행정] 학적부 자동생성 교육생 교육비관리 기능 제공
SFR-MB-004-0401,[필수행정] 교육비납부 기본정보 교육생 교육비관리 기능 제공
SFR-MB-004-0402,[필수행정] 교육비납부 일괄등록 교육생 교육비관리 기능 제공
SFR-MB-004-0403,[필수행정] 교육비납부 일괄납부 교육생 교육비관리 기능 제공
SFR-MB-004-0404,[필수행정] 영수증 출력 교육생 교육비관리 기능 제공
SFR-MB-005-0101,[필수행정] 학적관리 학적부 교육훈련운영관리 기능 제공
SFR-MB-005-0201,[필수행정] 숙소배정관리 숙박비 교육훈련운영관리 기능 제공
SFR-MB-005-0202,[필수행정] 숙소배정관리 교육훈련운영관리 기능 제공
SFR-MB-005-0203,[필수행정] 숙소배정관리 사용내역 교육훈련운영관리 기능 제공
SFR-MB-005-0301,[필수행정] 명찰 출력 교육훈련운영관리 기능 제공
SFR-MB-005-0302,[필수행정] 교육생활 안내정보 교육훈련운영관리 기능 제공
SFR-MB-005-0303,[필수행정] 입소관리및안내 교육생활 정보 알림 기능 제공
SFR-MB-005-0304,[필수행정] 전송할 입소관리및안내 교육생활 정보 알림 기능 제공
SFR-MB-005-0401,[필수행정] 출결 정보 교육훈련운영관리 기능 제공
SFR-MB-005-0501,[필수행정] 평가관리 문제은행 교육훈련운영관리 기능 제공
SFR-MB-005-0502,[필수행정] 평가관리 시험문제지 교육훈련운영관리 기능 제공
SFR-MB-005-0503,[필수행정] 평가관리 시험결과 교육훈련운영관리 기능 제공
SFR-MB-005-0504,[필수행정] 평가관리 평가결 교육훈련운영관리 기능 제공
SFR-MB-005-0601,[필수행정] 교육과정 설문조사 결과관리 교육훈련운영관리 기능 제공
SFR-MB-005-0602,[필수행정] 설문관리 설문조사 결과관리 교육훈련운영관리 기능 제공
SFR-MB-005-0701,[필수행정] 교육수료 처리 교육훈련운영관리 기능 제공
SFR-MB-005-0702,[필수행정] 교육우수자 선정 교육훈련운영관리 기능 제공
SFR-MB-005-0703,[필수행정] 강사료 지급 교육훈련운영관리 기능 제공
SFR-MB-006-0101,[필수행정] 조건별 교육실적 교육훈련 실적관리 기능 제공
SFR-MB-006-0102,[필수행정] 미수료 교육훈련 실적관리 기능 제공
SFR-MB-006-0103,[필수행정] 강사료 지급통계 교육훈련 실적관리 기능 제공
SFR-MB-006-0104,[필수행정] 강의현황 다양 교육실적 실적관리 조회 기능 제공
SFR-MB-006-0201,[필수행정] 교육성 보고서 교육훈련 실적관리 기능 제공
SFR-MC-001-0101,[필수행정] 원내감찰관리 일상감사 의뢰 기능제공 수립
SFR-MC-001-0102,[필수행정] 일상감사 처리결 원내감찰관리 기능제공 조회 기능 제공
SFR-MC-001-0201,[필수행정] 바른감사 신문 신고 원내감찰관리 기능 제공
SFR-MC-001-0202,[필수행정] 접수 검토 원내감찰관리 기능 제공
SFR-MC-001-0301,[필수행정] 기능제공 신고 익명 원내감찰관리 지원 체계 구축
SFR-MC-001-0302,[필수행정] 청렴 접수 검토 원내감찰관리 기능 제공
SFR-MC-002-0101,[필수행정] 언론스크랩 정보 등록 대외관리 기능 제공
SFR-MC-002-0102,[필수행정] 언론스크랩 정보 대외관리 관리체계 수립
SFR-MC-002-0201,[필수행정] 미공개 종결처리 기관별 감사결 검토 절차 수립
SFR-MC-002-0301,[필수행정] 보도자료 대외관리 감사착수 기능 제공
SFR-MC-002-0302,[필수행정] 감사착수 처리단계 대외관리 기능 제공
SFR-MC-002-0401,[필수행정] 대표기관별 관계기관 매핑정보 대외관리 관리체계 수립
SFR-MC-002-0501,[필수행정] 국회감사 대외관리 요구관리 기능 제공
SFR-MC-002-0601,[필수행정] 질의서 등록 대외관리 기능 제공
SFR-MC-002-0602,[필수행정] 답변자료 등록 대외관리 기능 제공
SFR-MC-002-0603,[필수행정] 답변자료 취합 대외관리 기능 제공
SFR-MC-002-0604,[필수행정] 요구자료 업무담당자 대외관리 기능 제공
SFR-MC-002-0701,[필수행정] 행정정보 구성항목 대외관리 기능 제공
SFR-MC-003-0101,[필수행정] 휴일 출장여비 기준 재무관리 관리체계 수립
SFR-MC-003-0201,[필수행정] 수령계좌 수정 처리 재무관리 기능 제공
SFR-MC-003-0301,[필수행정] 정산집계표 조회 처리 재무관리 기능 제공
SFR-MC-003-0401,[필수행정] 국가재정 Brain 현황정보 재무관리 기능 제공
SFR-MC-003-0501,[필수행정] 수당실적정보 출력 처리 재무관리 기능 제공
SFR-MC-003-0601,[필수행정] 국외 출장 재무관리 기능 제공
SFR-MC-003-0701,[필수행정] 재무관리 출장기준정보 관리체계 수립
SFR-MC-003-0801,[필수행정] 접수 반려 신청처리결과 재무관리 관리체계 수립
SFR-MC-004-0101,[필수행정] 비상소집대상자 응소 비상훈련 관리체계 수립
SFR-MC-004-0201,[필수행정] 비상훈련 관리 을지연습 상황전파 수립
SFR-MC-004-0202,[필수행정] 비상훈련 을지연습 관리기능 수립
SFR-MC-004-0203,[필수행정] 비상훈련 을지연습 옵션관리 수립
SFR-MC-004-0301,[필수행정] 당직근무 관리 비상훈련 등록 기능 제공
SFR-MC-004-0302,[필수행정] 당직근무 비상훈련 관리 서류 관리체계 수립
SFR-MC-004-0303,[필수행정] 당직근무 비상훈련 관리 관리체계 수립
SFR-MC-004-0401,[필수행정] 긴급상황관리 비상연락 비상훈련 기능 제공
SFR-MC-005-0101,[필수행정] 국제교류 워킹그룹 국제협력관리 관리체계 수립
SFR-MC-005-0102,[필수행정] 국제교류 국제활동계획서 국제협력관리 관리체계 수립
SFR-MC-005-0103,[필수행정] 국제활동결과보고서 국제협력관리 기능 제공
SFR-MC-005-0201,[필수행정] 전자성과관리시스템 선발 국외훈련자 정보 연계 체계 구축
SFR-MC-006-0101,[필수행정] 복지관리 직원복지지원시스템 복지지원급여관리 수립
SFR-MC-006-0102,[필수행정] 복지관리 직원복지지원시스템 종합건강검진비 수립
SFR-MC-006-0103,[필수행정] 복지관리 직원복지지원시스템 신협잔액조회 수립
SFR-MC-006-0104,[필수행정] 복지관리 직원복지지원시스템 신협 출자금현행 수립
SFR-MC-006-0105,[필수행정] 복지관리 직원복지지원시스템 신협 대출금현행 수립
SFR-MC-006-0106,[필수행정] 복지관리 직원복지지원시스템 신협 결산 수립
SFR-MC-006-0107,[필수행정] 복지관리 직원복지지원시스템 신협 회계관리 수립
SFR-MC-006-0108,[필수행정] 복지관리 직원복지지원시스템 신협 출자금관리 수립
SFR-MC-006-0109,[필수행정] 복지관리 직원복지지원시스템 신협 대출금관리 수립
SFR-MC-006-0110,[필수행정] 복지관리 직원복지지원시스템 신협 시스템관리 수립
SFR-MC-006-0111,[필수행정] 복지관리 직원복지지원시스템 신협 조합원관리 수립
SFR-MC-006-0112,[필수행정] 복지관리 직원복지지원시스템 신협 이익배당관리 수립
SFR-MC-006-0113,[필수행정] 직원복지지원시스템 장례용품지원대상자 복지관리 관리체계 수립
SFR-MC-007-0101,[필수행정] 방문대상자 정보 출입관리 기능 제공
SFR-MC-007-0102,[필수행정] 승인 취소 출입관리 기능 제공
SFR-MC-007-0103,[필수행정] 입력 관리부서 승인할 있도록 지원 체계 구축
SFR-MC-007-0201,[필수행정] 출입증 발급번호 출입관리 기능 제공
SFR-MC-007-0202,[필수행정] 제공 차량관리 솔루션 출입관리 연계 체계 구축
SFR-MC-007-0301,[필수행정] 연락사무소 출입관리 예약관리 관리체계 수립
SFR-MC-007-0302,[필수행정] 연락사무소 출입관리 출퇴근 관리기능 관리체계 수립
SFR-MC-007-0303,[필수행정] 이용현황 정보 출입관리 관리체계 수립
SFR-MC-007-0401,[필수행정] 방문현황 정보 출입관리 기능 제공
SFR-MC-007-0402,[필수행정] 외부망 이용 방문자 출입관리 기능 제공
SFR-MC-007-0501,[필수행정] 식사인원 정보 출입관리 기능 제공
SFR-MC-007-0601,[필수행정] 이용 조회 출입관리 기능 제공
SFR-MD-001-0101,[필수행정] 설정 실적평 평가기간 준비 기능 제공
SFR-MD-001-0102,[필수행정] 설정 실적평 평가대상부서 준비 기능 제공
SFR-MD-001-0103,[필수행정] 설정 평가대상부서 평가자 실적평 기능 제공
SFR-MD-001-0201,[필수행정] 추진율 정보 설정 실적평 기능 제공
SFR-MD-001-0202,[필수행정] 감사사항 순인원가중치 정보 실적평 설정
SFR-MD-001-0203,[필수행정] 가감점율 정보 설정 실적평 기능 제공
SFR-MD-001-0204,[필수행정] 감사단계별 기준처리기간 정보 실적평 설정
SFR-MD-001-0205,[필수행정] 평가등급 가중치 정보 실적평 설정
SFR-MD-001-0206,[필수행정] 기여율배분기준 정보 실적평 준비 설정
SFR-MD-001-0207,[필수행정] 우수지적사항기준 정보 실적평 준비 설정
SFR-MD-001-0208,[필수행정] 특별가산점기준 정보 실적평 준비 설정
SFR-MD-001-0209,[필수행정] 감사외업무기준 정보 실적평 준비 설정
SFR-MD-001-0301,[필수행정] 기본평점 정보 실적평 준비 기능 제공
SFR-MD-001-0401,[필수행정] 감사사항 정보 실적평 준비 기능 제공
SFR-MD-001-0402,[필수행정] 감사업무 감사단계 정보 실적평 관리체계 수립
SFR-MD-001-0403,[필수행정] 감사청구사항 정보 실적평 준비 기능 제공
SFR-MD-002-0101,[필수행정] 지적사항 개인 처리 실적평 기능 제공
SFR-MD-002-0102,[필수행정] 감사사항 평가 처리 실적평 기능 제공
SFR-MD-002-0103,[필수행정] 실적평 감사실적 우수자 추천 평가 체계 구축
SFR-MD-002-0104,[필수행정] 우수지적사항 평가 처리 실적평 기능 제공
SFR-MD-002-0105,[필수행정] 감사청구 개인 처리 실적평 기능 제공
SFR-MD-002-0106,[필수행정] 우수지적사항 점수부여 처리 실적평 기능 제공
SFR-MD-002-0107,[필수행정] 조정점 부여 처리 실적평 기능 제공
SFR-MD-002-0108,[필수행정] 신청 검토 처리 실적평 기능 제공
SFR-MD-002-0109,[필수행정] 감사부서 신청 검토 처리 기능 제공
SFR-MD-002-0110,[필수행정] 단위업무 입력 처리 실적평 기능 제공
SFR-MD-002-0111,[필수행정] 단위업무 평가 처리 실적평 기능 제공
SFR-MD-002-0112,[필수행정] 개인실적평 처리 진행 기능 제공
SFR-MD-002-0201,[필수행정] 관리운영직 단위업무 입력 처리 기능 제공
SFR-MD-002-0202,[필수행정] 관리운영직 단위업무 평가 처리 기능 제공
SFR-MD-002-0203,[필수행정] 관리운영직 개인실적평 처리 진행 기능 제공
SFR-MD-002-0301,[필수행정] 감사사항 평가진행현황 실적평 기능 제공
SFR-MD-002-0302,[필수행정] 감사청구 평가진행현황 실적평 기능 제공
SFR-MD-002-0303,[필수행정] 지적사항 평가진행현황 실적평 기능 제공
SFR-MD-002-0304,[필수행정] 우수지적사항 평가진행현황 실적평 기능 제공
SFR-MD-002-0305,[필수행정] 특별가산점 평가진행현황 실적평 기능 제공
SFR-MD-002-0306,[필수행정] 감사외업무 평가진행현황 실적평 기능 제공
SFR-MD-002-0307,[필수행정] 관리운영직등 평가진행현황 실적평 기능 제공
SFR-MD-003-0101,[필수행정] 산출수식 결과산출 이의신청관리 기능 제공
SFR-MD-003-0102,[필수행정] 산출결 결과산출 이의신청관리 기능 제공
SFR-MD-003-0201,[필수행정] 평가결 처리 결과산출 이의신청관리 기능 제공
SFR-MD-003-0202,[필수행정] 관리운영직등 처리 이의신청관리 기능 제공
SFR-MD-004-0101,[필수행정] 부서별 개인별 정보 실적평 조회 기능 제공
SFR-MD-004-0201,[필수행정] 평가결 단위업무 정보 실적평 조회 기능 제공
SFR-MD-004-0202,[필수행정] 평가결 부서별 정보 실적평 조회 기능 제공
SFR-MD-004-0203,[필수행정] 개인별 보정평점 정보 실적평 조회 기능 제공
SFR-MD-004-0204,[필수행정] 평가결 개인별 정보 실적평 조회 기능 제공
SFR-MD-004-0301,[필수행정] 관리운영직 평가결 부서별 정보 조회 기능 제공
SFR-MD-004-0401,[필수행정] 관리운영직 평가결 개인별 정보 조회 기능 제공
SFR-PA-001-0101,[사용자포털] 시스템 공통사항 Non ActiveX 지원 체계 구축
SFR-PA-001-0102,[사용자포털] Bootstrap UI UX 내부 구성
SFR-PA-001-0103,[사용자포털] Mapper 위젯설정 핫스왑 내부 기능 제공
SFR-PA-001-0104,[사용자포털] SHA 256 암호화 내부 기능 제공
SFR-PA-001-0105,[사용자포털] Chr me Safari Edge환경 지원 체계 구축
SFR-PA-001-0106,[사용자포털] 내부 포털 공통사항 특정 수립
SFR-PA-001-0107,[사용자포털] 포틀릿 화면 설정 내부 기능 제공
SFR-PA-001-0108,[사용자포털] 가독성 고려 색상 계열 구성
SFR-PA-001-0109,[사용자포털] 화면 레이아웃 설정 내부 기능 제공
SFR-PA-001-0110,[사용자포털] 보안취약점 보호대책 내부 공통사항 제시
SFR-PA-001-0111,[사용자포털] 멀티사이트 관리자 기능 내부 지원 체계 구축
SFR-PA-001-0112,[사용자포털] 시스템 관리자 페이지 내부 기능 제공
SFR-PA-001-0113,[사용자포털] 위젯별 권한 관리 내부 기능 제공
